tourney_id,tourney_country,tourney_city,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_country,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_rank,winner_rank_points,loser_id,loser_country,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
20132276,Croatia,Zagreb,Zagreb,Hard,28,A,2013-02-04,6,103333,Croatia,0.0,Main Draw,Ivo Karlovic,R,208.0,130.0,411.0,105777,Bulgaria,7.0,Main Draw,Grigor Dimitrov,R,188.0,40.0,973.0,7-6(3) 7-6(3),3,R32,91.0,18.0,2.0,68.0,40.0,36.0,22.0,12.0,0.0,0.0,10.0,3.0,76.0,55.0,46.0,10.0,12.0,0.0,0.0
2011560,United States,New York,US Open,Hard,128,G,2011-08-29,55,104797,Uzbekistan,0.0,Main Draw,Denis Istomin,R,188.0,95.0,570.0,104976,United States,0.0,Main Draw,Ryan Sweeting,R,196.0,69.0,708.0,3-6 7-5 6-4 7-6(4),5,R128,167.0,9.0,0.0,137.0,78.0,53.0,32.0,22.0,5.0,11.0,3.0,10.0,140.0,77.0,53.0,29.0,21.0,12.0,18.0
2000419,United States,Indianapolis,Indianapolis,Hard,56,A,2000-08-14,50,103720,Australia,5.0,Main Draw,Lleyton Hewitt,R,180.0,9.0,1984.0,102358,Sweden,4.0,Main Draw,Thomas Enqvist,R,190.0,6.0,2559.0,6-3 6-3,3,QF,82.0,7.0,4.0,54.0,26.0,20.0,16.0,9.0,1.0,2.0,4.0,5.0,67.0,27.0,16.0,19.0,9.0,8.0,12.0
2013314,Switzerland,Gstaad,Gstaad,Clay,28,A,2013-07-22,27,104022,Russia,6.0,Main Draw,Mikhail Youzhny,R,183.0,33.0,1235.0,104898,Netherlands,0.0,Main Draw,Robin Haase,R,190.0,57.0,817.0,6-3 6-4,3,F,68.0,4.0,0.0,56.0,34.0,29.0,14.0,10.0,0.0,0.0,4.0,5.0,56.0,34.0,28.0,7.0,9.0,1.0,3.0
2001311,United Kingdom,London,Queen's Club,Grass,56,A,2001-06-11,22,101733,Netherlands,0.0,Main Draw,Jan Siemerink,L,183.0,85.0,491.0,102106,Italy,15.0,Main Draw,Davide Sanguinetti,R,188.0,58.0,713.0,6-3 7-6(3),3,R64,82.0,5.0,2.0,70.0,40.0,32.0,19.0,11.0,4.0,5.0,8.0,6.0,76.0,44.0,36.0,9.0,10.0,2.0,4.0
2012605,Various,Various,Tour Finals,Hard,8,F,2012-11-05,7,103819,Switzerland,2.0,Main Draw,Roger Federer,R,185.0,2.0,9465.0,103970,Spain,4.0,Main Draw,David Ferrer,R,175.0,5.0,6030.0,6-4 7-6(5),3,RR,109.0,4.0,3.0,83.0,44.0,31.0,25.0,11.0,9.0,10.0,0.0,5.0,70.0,45.0,31.0,14.0,11.0,2.0,4.0
2006717,United States,Houston,Houston,Clay,32,A,2006-04-10,24,102950,Spain,0.0,Main Draw,Fernando Vicente,R,180.0,123.0,350.0,102179,France,0.0,Q,Antony Dupuis,R,185.0,159.0,252.0,6-2 7-5,3,R16,88.0,2.0,1.0,58.0,36.0,25.0,14.0,10.0,5.0,7.0,3.0,1.0,69.0,34.0,17.0,18.0,10.0,4.0,9.0
2010421,Canada,Toronto,Canada Masters,Hard,56,M,2010-08-09,26,104731,South Africa,0.0,Q,Kevin Anderson,R,203.0,87.0,607.0,105023,United States,16.0,Main Draw,Sam Querrey,R,198.0,21.0,1715.0,7-6(4) 4-6 6-4,3,R32,128.0,14.0,1.0,95.0,68.0,52.0,18.0,16.0,1.0,2.0,17.0,1.0,107.0,66.0,53.0,21.0,16.0,5.0,6.0
2003500,Germany,Halle,Halle,Grass,32,A,2003-06-09,8,104022,Russia,6.0,Main Draw,Mikhail Youzhny,R,183.0,29.0,1130.0,103908,France,0.0,Main Draw,Paul Henri Mathieu,R,185.0,56.0,691.0,1-6 6-1 5-2 RET,3,R32,91.0,8.0,2.0,55.0,34.0,24.0,14.0,10.0,3.0,5.0,4.0,5.0,80.0,43.0,31.0,14.0,11.0,2.0,6.0
2008891,India,Chennai,Chennai,Hard,32,A,2007-12-31,18,104198,Spain,0.0,Main Draw,Guillermo Garcia Lopez,R,188.0,90.0,462.0,102381,Austria,7.0,Main Draw,Werner Eschauer,R,188.0,66.0,565.0,4-6 7-5 7-6(3),3,R16,152.0,9.0,5.0,97.0,63.0,52.0,19.0,17.0,2.0,4.0,10.0,2.0,114.0,64.0,48.0,29.0,17.0,5.0,7.0
2005495,United Arab Emirates,Dubai,Dubai,Hard,32,A,2005-02-21,22,102450,United Kingdom,3.0,Main Draw,Tim Henman,R,185.0,7.0,2310.0,104214,Russia,0.0,Main Draw,Igor Andreev,R,185.0,48.0,786.0,7-6(5) 6-1,3,R16,86.0,1.0,3.0,60.0,34.0,31.0,14.0,10.0,3.0,3.0,2.0,2.0,71.0,44.0,28.0,14.0,9.0,3.0,5.0
2010414,Germany,Hamburg,Hamburg,Clay,48,A,2010-07-19,12,104724,Argentina,0.0,Main Draw,Eduardo Schwank,R,183.0,50.0,875.0,104735,Germany,0.0,WC,Tobias Kamke,R,180.0,100.0,535.0,6-3 6-4,3,R64,86.0,2.0,0.0,65.0,38.0,23.0,17.0,10.0,5.0,7.0,2.0,3.0,55.0,32.0,21.0,10.0,9.0,8.0,12.0
2013439,Croatia,Umag,Umag,Clay,28,A,2013-07-22,2,104792,France,0.0,Main Draw,Gael Monfils,R,193.0,56.0,820.0,106207,Croatia,0.0,WC,Mate Pavic,L,185.0,364.0,107.0,7-5 6-2,3,R32,81.0,0.0,3.0,64.0,45.0,33.0,5.0,10.0,7.0,10.0,3.0,1.0,63.0,32.0,14.0,14.0,10.0,4.0,10.0
2013352,France,Paris,Paris Masters,Hard,48,M,2013-10-28,11,105777,Bulgaria,0.0,Main Draw,Grigor Dimitrov,R,188.0,22.0,1500.0,103566,France,0.0,WC,Michael Llodra,L,190.0,50.0,901.0,6-7(5) 6-3 6-3,3,R64,111.0,13.0,3.0,85.0,57.0,49.0,16.0,15.0,4.0,5.0,9.0,3.0,103.0,68.0,49.0,15.0,15.0,9.0,13.0
2004439,Croatia,Umag,Umag,Clay,32,A,2004-07-19,15,103294,Belgium,0.0,Main Draw,Christophe Rochus,R,170.0,125.0,335.0,104076,Argentina,0.0,Main Draw,Jose Acasuso,R,190.0,93.0,428.0,6-3 7-5,3,R32,92.0,2.0,1.0,76.0,56.0,36.0,13.0,11.0,8.0,10.0,2.0,2.0,63.0,28.0,14.0,20.0,10.0,5.0,9.0
2014404,United States,Indian Wells,Indian Wells Masters,Hard,96,M,2014-03-06,39,106210,Czech Republic,0.0,Main Draw,Jiri Vesely,L,185.0,77.0,667.0,104665,Spain,32.0,Main Draw,Pablo Andujar,R,180.0,35.0,1141.0,6-1 2-6 6-1,3,R64,106.0,6.0,6.0,69.0,37.0,26.0,16.0,11.0,5.0,8.0,0.0,4.0,77.0,52.0,31.0,6.0,11.0,10.0,16.0
2005440,Netherlands,'s-Hertogenbosch,'s-Hertogenbosch,Grass,32,A,2005-06-13,11,101885,Australia,0.0,Main Draw,Wayne Arthurs,L,190.0,86.0,473.0,103171,Netherlands,0.0,Main Draw,Raemon Sluiter,R,185.0,99.0,399.0,7-5 6-4,3,R32,73.0,10.0,1.0,54.0,30.0,28.0,16.0,11.0,0.0,0.0,12.0,3.0,61.0,35.0,27.0,15.0,11.0,2.0,4.0
2002403,United States,Miami,Miami Masters,Hard,96,M,2002-03-18,37,101948,United States,11.0,Main Draw,Pete Sampras,R,185.0,13.0,1825.0,103813,Finland,0.0,Main Draw,Jarkko Nieminen,L,185.0,66.0,577.0,4-6 6-3 6-2,3,R64,100.0,18.0,3.0,91.0,50.0,38.0,21.0,14.0,4.0,6.0,7.0,2.0,77.0,51.0,36.0,14.0,13.0,4.0,8.0
2013316,Sweden,Bastad,Bastad,Clay,28,A,2013-07-08,22,104122,Argentina,0.0,Main Draw,Carlos Berlocq,R,183.0,74.0,690.0,105077,Spain,0.0,Main Draw,Albert Ramos,L,188.0,63.0,755.0,6-3 3-6 6-0,3,QF,140.0,2.0,2.0,93.0,53.0,34.0,25.0,12.0,14.0,16.0,2.0,3.0,73.0,45.0,26.0,15.0,12.0,5.0,10.0
20063348,United States,New Haven,New Haven,Hard,48,A,2006-08-21,7,103018,Belarus,0.0,Main Draw,Max Mirnyi,R,196.0,55.0,740.0,103908,France,0.0,Main Draw,Paul Henri Mathieu,R,185.0,59.0,660.0,6-2 7-6(6),3,R64,95.0,11.0,2.0,83.0,54.0,39.0,11.0,10.0,9.0,10.0,2.0,2.0,70.0,44.0,26.0,14.0,10.0,0.0,3.0
2004424,United States,San Jose,San Jose,Hard,32,A,2004-02-09,5,103758,United States,4.0,Main Draw,Taylor Dent,R,188.0,23.0,1190.0,102834,United States,0.0,Main Draw,Paul Goldstein,R,178.0,101.0,380.0,6-4 6-4,3,R32,66.0,5.0,4.0,60.0,31.0,25.0,17.0,10.0,0.0,1.0,1.0,3.0,57.0,41.0,26.0,9.0,10.0,1.0,4.0
20136710,Germany,Hamburg,Power Horse Cup,Clay,28,A,2013-05-19,4,104007,Brazil,0.0,Q,Andre Ghem,R,193.0,260.0,178.0,104424,Japan,0.0,Main Draw,Go Soeda,R,178.0,115.0,470.0,6-4 6-0,3,R32,65.0,2.0,2.0,57.0,39.0,29.0,6.0,8.0,5.0,7.0,0.0,1.0,46.0,29.0,12.0,6.0,8.0,1.0,7.0
2003717,United States,Houston,Houston,Clay,32,A,2003-04-21,10,103133,France,0.0,Main Draw,Olivier Mutis,R,175.0,90.0,453.0,103204,United States,0.0,WC,Hugo Armando,R,183.0,748.0,14.0,6-7(1) 6-4 6-1,3,R32,122.0,6.0,3.0,103.0,55.0,40.0,25.0,15.0,4.0,5.0,2.0,3.0,95.0,59.0,43.0,15.0,14.0,6.0,10.0
2004301,New Zealand,Auckland,Auckland,Hard,32,A,2004-01-12,14,103176,Spain,0.0,Main Draw,David Sanchez,R,183.0,49.0,736.0,102998,United States,0.0,Main Draw,Jan Michael Gambill,R,190.0,61.0,545.0,7-6(5) 6-3,3,R32,96.0,8.0,1.0,82.0,58.0,40.0,14.0,11.0,3.0,4.0,5.0,3.0,64.0,33.0,25.0,19.0,10.0,4.0,6.0
2014404,United States,Indian Wells,Indian Wells Masters,Hard,96,M,2014-03-06,65,105238,Ukraine,28.0,Main Draw,Alexandr Dolgopolov,R,180.0,31.0,1205.0,104745,Spain,1.0,Main Draw,Rafael Nadal,L,185.0,1.0,14085.0,6-3 3-6 7-6(5),3,R32,139.0,11.0,3.0,96.0,39.0,30.0,27.0,15.0,2.0,6.0,2.0,1.0,87.0,55.0,39.0,17.0,15.0,1.0,5.0
2014560,United States,New York,US Open,Hard,128,G,2014-08-25,18,105064,Brazil,0.0,Main Draw,Thomaz Bellucci,L,188.0,91.0,618.0,103917,France,0.0,Main Draw,Nicolas Mahut,R,190.0,103.0,575.0,7-6(4) 6-4 6-1,5,R128,122.0,11.0,6.0,94.0,54.0,44.0,24.0,15.0,7.0,7.0,6.0,4.0,93.0,52.0,39.0,18.0,14.0,7.0,10.0
2002403,United States,Miami,Miami Masters,Hard,96,M,2002-03-18,13,103319,United States,0.0,Q,Jeff Morrison,R,185.0,139.0,293.0,103280,Netherlands,0.0,Q,Martin Verkerk,R,196.0,127.0,318.0,6-7(5) 6-1 6-4,3,R128,126.0,9.0,10.0,94.0,52.0,40.0,24.0,15.0,3.0,5.0,8.0,15.0,130.0,64.0,44.0,28.0,14.0,15.0,20.0
2014338,Australia,Sydney,Sydney,Hard,28,A,2014-01-06,8,104660,Ukraine,0.0,Q,Sergiy Stakhovsky,R,193.0,101.0,544.0,104122,Argentina,0.0,Main Draw,Carlos Berlocq,R,183.0,41.0,1020.0,6-3 6-4,3,R32,71.0,2.0,1.0,45.0,30.0,27.0,7.0,9.0,1.0,2.0,3.0,1.0,64.0,37.0,23.0,11.0,10.0,3.0,7.0
2013605,Various,Various,Tour Finals,Hard,8,F,2013-11-04,4,104925,Serbia,2.0,Main Draw,Novak Djokovic,R,188.0,2.0,10610.0,104755,France,8.0,Main Draw,Richard Gasquet,R,185.0,9.0,3300.0,7-6(5) 4-6 6-3,3,RR,129.0,6.0,3.0,101.0,64.0,46.0,21.0,16.0,1.0,3.0,10.0,3.0,92.0,54.0,41.0,21.0,15.0,3.0,5.0
20041720,Thailand,Bangkok,Bangkok,Hard,32,A,2004-09-27,16,104053,United States,2.0,Main Draw,Andy Roddick,R,188.0,2.0,3770.0,103157,United Kingdom,0.0,LL,Arvind Parmar,R,193.0,179.0,221.0,6-1 6-4,3,R32,65.0,11.0,3.0,62.0,43.0,30.0,12.0,9.0,4.0,7.0,5.0,1.0,51.0,27.0,17.0,10.0,8.0,0.0,4.0
2015520,France,Paris,Roland Garros,Clay,128,G,2015-05-24,82,103794,Germany,0.0,Main Draw,Benjamin Becker,R,178.0,48.0,965.0,104269,Spain,32.0,Main Draw,Fernando Verdasco,L,188.0,34.0,1180.0,6-4 0-6 1-6 7-5 10-8,5,R64,193.0,10.0,1.0,162.0,107.0,75.0,26.0,26.0,5.0,11.0,14.0,4.0,146.0,104.0,74.0,30.0,27.0,4.0,8.0
2011560,United States,New York,US Open,Hard,128,G,2011-08-29,32,103888,United States,8.0,Main Draw,Mardy Fish,R,188.0,8.0,2820.0,104735,Germany,0.0,Main Draw,Tobias Kamke,R,180.0,92.0,580.0,6-2 6-2 6-1,5,R128,103.0,4.0,4.0,73.0,43.0,37.0,15.0,12.0,5.0,6.0,0.0,7.0,75.0,41.0,21.0,15.0,11.0,1.0,8.0
2006311,United Kingdom,London,Queen's Club,Grass,56,A,2006-06-12,54,103484,United States,5.0,Main Draw,James Blake,R,185.0,7.0,1945.0,104053,United States,3.0,Main Draw,Andy Roddick,R,188.0,5.0,2380.0,7-5 6-4,3,SF,74.0,8.0,3.0,65.0,41.0,28.0,16.0,11.0,3.0,4.0,9.0,1.0,75.0,58.0,39.0,5.0,11.0,3.0,6.0
2011540,United Kingdom,London,Wimbledon,Grass,128,G,2011-06-20,62,104312,Italy,0.0,Main Draw,Andreas Seppi,R,190.0,38.0,1165.0,103656,Spain,0.0,Main Draw,Albert Montanes,R,175.0,34.0,1200.0,6-4 6-4 7-5,5,R128,107.0,12.0,3.0,98.0,65.0,49.0,18.0,16.0,4.0,6.0,9.0,7.0,104.0,59.0,43.0,20.0,16.0,4.0,9.0
2001773,Romania,Bucharest,Bucharest,Clay,32,A,2001-09-10,8,104043,Spain,0.0,LL,Marc Lopez,R,175.0,137.0,286.0,102869,Spain,5.0,Main Draw,Galo Blanco,R,173.0,45.0,750.0,6-2 6-2,3,R32,65.0,1.0,0.0,49.0,44.0,32.0,0.0,8.0,2.0,3.0,0.0,5.0,47.0,35.0,18.0,2.0,8.0,0.0,5.0
2012311,United Kingdom,London,Queen's Club,Grass,56,A,2012-06-11,33,105227,Croatia,6.0,Main Draw,Marin Cilic,R,198.0,25.0,1460.0,105051,Australia,0.0,Main Draw,Matthew Ebden,R,188.0,74.0,631.0,6-2 6-1,3,R32,63.0,4.0,0.0,43.0,24.0,20.0,14.0,8.0,1.0,1.0,1.0,4.0,56.0,38.0,19.0,6.0,7.0,6.0,10.0
20125053,Serbia,Belgrade,Belgrade,Clay,28,A,2012-04-30,17,105154,Brazil,0.0,Main Draw,Joao Souza,R,193.0,116.0,474.0,105583,Serbia,0.0,WC,Dusan Lajovic,R,180.0,191.0,270.0,4-2 RET,3,R16,32.0,1.0,0.0,16.0,13.0,7.0,3.0,3.0,0.0,1.0,1.0,1.0,14.0,7.0,4.0,2.0,3.0,1.0,3.0
2001329,Japan,Tokyo,Tokyo,Hard,56,A,2001-10-01,53,103720,Australia,1.0,Main Draw,Lleyton Hewitt,R,180.0,3.0,3695.0,103484,United States,0.0,Main Draw,James Blake,R,185.0,109.0,399.0,6-4 6-0,3,SF,66.0,2.0,1.0,55.0,29.0,26.0,12.0,8.0,2.0,2.0,4.0,2.0,53.0,33.0,17.0,11.0,8.0,6.0,10.0
2006403,United States,Miami,Miami Masters,Hard,96,M,2006-03-20,85,104339,Croatia,22.0,Main Draw,Mario Ancic,R,196.0,23.0,1425.0,103786,Russia,5.0,Main Draw,Nikolay Davydenko,R,178.0,5.0,2420.0,7-5 6-4,3,R16,88.0,9.0,0.0,58.0,41.0,29.0,11.0,11.0,4.0,6.0,2.0,1.0,63.0,48.0,28.0,7.0,11.0,2.0,6.0
2008360,Morocco,Casablanca,Casablanca,Clay,32,A,2008-05-18,28,103898,France,5.0,Main Draw,Julien Benneteau,R,185.0,65.0,570.0,103169,Spain,0.0,Main Draw,Oscar Hernandez,R,180.0,95.0,457.0,6-3 5-2 RET,3,QF,74.0,5.0,2.0,48.0,39.0,28.0,5.0,8.0,2.0,3.0,1.0,2.0,54.0,41.0,22.0,5.0,8.0,3.0,7.0
2013301,New Zealand,Auckland,Auckland,Hard,28,A,2013-01-07,3,105064,Brazil,8.0,Main Draw,Thomaz Bellucci,L,188.0,32.0,1112.0,105676,Belgium,0.0,Main Draw,David Goffin,R,163.0,50.0,843.0,7-6(5) 6-2,3,R32,74.0,2.0,0.0,60.0,32.0,20.0,17.0,10.0,1.0,4.0,3.0,2.0,58.0,44.0,27.0,5.0,10.0,0.0,5.0
20091536,Spain,Madrid,Madrid Masters,Clay,56,M,2009-05-10,30,104312,Italy,0.0,Main Draw,Andreas Seppi,R,190.0,36.0,1490.0,105023,United States,0.0,Main Draw,Sam Querrey,R,198.0,60.0,1085.0,6-3 4-6 6-4,3,R32,117.0,6.0,1.0,98.0,60.0,42.0,20.0,14.0,8.0,10.0,10.0,1.0,89.0,59.0,42.0,14.0,15.0,8.0,12.0
2002404,United States,Indian Wells,Indian Wells Masters,Hard,64,M,2002-03-11,24,102257,United Kingdom,0.0,Main Draw,Greg Rusedski,L,193.0,38.0,980.0,103507,Spain,3.0,Main Draw,Juan Carlos Ferrero,R,183.0,4.0,2760.0,6-4 6-3,3,R64,65.0,15.0,0.0,58.0,48.0,40.0,3.0,10.0,2.0,2.0,3.0,1.0,50.0,21.0,16.0,17.0,9.0,3.0,5.0
2000337,Austria,Vienna,Vienna,Hard,32,A,2000-10-09,6,102259,France,0.0,Main Draw,Jerome Golmard,L,188.0,39.0,888.0,101150,Italy,0.0,Q,Gianluca Pozzi,L,180.0,47.0,815.0,6-3 6-4,3,R32,102.0,3.0,4.0,71.0,40.0,28.0,13.0,9.0,6.0,8.0,4.0,0.0,61.0,27.0,18.0,15.0,10.0,4.0,9.0
2012560,United States,New York,US Open,Hard,128,G,2012-08-27,79,104871,France,32.0,Main Draw,Jeremy Chardy,R,188.0,32.0,1168.0,105051,Australia,0.0,Main Draw,Matthew Ebden,R,188.0,71.0,666.0,6-4 6-2 6-2,5,R64,112.0,9.0,4.0,78.0,46.0,37.0,19.0,13.0,2.0,2.0,3.0,10.0,90.0,49.0,33.0,16.0,13.0,5.0,10.0
2008422,United States,Cincinnati,Cincinnati Masters,Hard,56,M,2008-07-28,52,104745,Spain,2.0,Main Draw,Rafael Nadal,L,185.0,2.0,6305.0,102839,Ecuador,0.0,Main Draw,Nicolas Lapentti,R,188.0,89.0,494.0,7-6(3) 6-1,3,QF,108.0,3.0,0.0,63.0,42.0,35.0,13.0,10.0,3.0,3.0,3.0,1.0,54.0,31.0,19.0,16.0,9.0,0.0,2.0
2012407,Netherlands,Rotterdam,Rotterdam,Hard,32,A,2012-02-13,11,103971,Slovakia,0.0,Q,Karol Beck,R,180.0,105.0,531.0,104332,Germany,0.0,Main Draw,Philipp Petzschner,R,185.0,56.0,815.0,7-6(6) 6-3,3,R32,106.0,3.0,3.0,77.0,42.0,33.0,20.0,11.0,6.0,6.0,3.0,2.0,71.0,37.0,25.0,19.0,10.0,5.0,6.0
2009615,Germany,Dusseldorf,Dusseldorf,Clay,32,A,2009-05-17,3,104542,France,0.0,Main Draw,Jo Wilfried Tsonga,R,188.0,9.0,3430.0,104068,United States,0.0,Main Draw,Robby Ginepri,R,183.0,58.0,1055.0,3-6 6-2 6-4,3,RR,105.0,4.0,4.0,86.0,58.0,35.0,18.0,14.0,6.0,10.0,2.0,1.0,87.0,60.0,36.0,10.0,13.0,4.0,9.0
2012439,Croatia,Umag,Umag,Clay,28,A,2012-07-09,4,103808,Italy,0.0,Main Draw,Potito Starace,R,188.0,95.0,558.0,103657,Slovakia,0.0,Q,Ivo Klec,R,183.0,427.0,82.0,6-3 7-6(6),3,R32,102.0,3.0,1.0,63.0,47.0,34.0,13.0,11.0,1.0,2.0,0.0,2.0,78.0,48.0,36.0,10.0,10.0,7.0,9.0
2010337,Austria,Vienna,Vienna,Hard,28,A,2010-10-25,11,104312,Italy,0.0,Main Draw,Andreas Seppi,R,190.0,51.0,925.0,104770,Austria,0.0,WC,Martin Fischer,R,185.0,122.0,454.0,6-3 6-3,3,R32,71.0,5.0,3.0,50.0,33.0,23.0,12.0,9.0,2.0,3.0,1.0,2.0,63.0,28.0,18.0,15.0,9.0,5.0,9.0
2002560,United States,New York,US Open,Hard,128,G,2002-08-26,72,101965,South Africa,0.0,Main Draw,Wayne Ferreira,R,185.0,39.0,880.0,102610,Spain,8.0,Main Draw,Albert Costa,R,180.0,8.0,2245.0,1-6 6-7(10) 6-4 7-5 6-4,5,R64,206.0,21.0,4.0,150.0,78.0,60.0,38.0,25.0,7.0,11.0,8.0,7.0,178.0,93.0,63.0,50.0,26.0,7.0,12.0
2007580,Australia,Melbourne,Australian Open,Hard,128,G,2007-01-15,53,103720,Australia,19.0,Main Draw,Lleyton Hewitt,R,180.0,19.0,1295.0,103188,United States,0.0,Q,Michael Russell,R,173.0,114.0,381.0,3-6 2-6 6-3 6-3 6-3,5,R128,209.0,18.0,3.0,120.0,61.0,47.0,31.0,22.0,3.0,9.0,6.0,1.0,131.0,99.0,63.0,13.0,22.0,2.0,9.0
20136003,Malaysia,Kuala Lumpur,Kuala Lumpur,Hard,28,A,2013-09-23,16,105643,Argentina,0.0,Main Draw,Federico Delbonis,L,190.0,59.0,810.0,105577,Canada,7.0,Main Draw,Vasek Pospisil,R,193.0,40.0,1055.0,7-6(2) 7-6(1),3,R16,105.0,5.0,4.0,96.0,61.0,48.0,18.0,12.0,6.0,6.0,9.0,3.0,69.0,43.0,36.0,15.0,12.0,1.0,1.0
2010540,United Kingdom,London,Wimbledon,Grass,128,G,2010-06-21,122,104925,Serbia,3.0,Main Draw,Novak Djokovic,R,188.0,3.0,6545.0,104229,Taiwan,0.0,Main Draw,Yen Hsun Lu,R,180.0,82.0,626.0,6-3 6-2 6-2,5,QF,111.0,4.0,3.0,65.0,41.0,35.0,18.0,13.0,0.0,0.0,4.0,2.0,87.0,54.0,35.0,11.0,12.0,10.0,15.0
2013311,United Kingdom,London,Queen's Club,Grass,56,A,2013-06-10,48,104607,Czech Republic,2.0,Main Draw,Tomas Berdych,R,196.0,6.0,4515.0,104813,Slovenia,16.0,Main Draw,Grega Zemlja,R,183.0,51.0,886.0,6-3 6-4,3,R16,65.0,11.0,1.0,52.0,31.0,26.0,15.0,10.0,0.0,0.0,9.0,1.0,66.0,44.0,29.0,9.0,9.0,10.0,12.0
2004329,Japan,Tokyo,Tokyo,Hard,48,A,2004-10-04,34,102642,France,9.0,Main Draw,Cyril Saulnier,R,190.0,64.0,599.0,102563,Sweden,8.0,Main Draw,Thomas Johansson,R,180.0,43.0,788.0,6-7(6) 7-6(3) 7-6(5),3,R16,176.0,17.0,7.0,145.0,88.0,64.0,29.0,18.0,13.0,16.0,18.0,0.0,138.0,72.0,51.0,38.0,18.0,13.0,16.0
2008520,France,Paris,Roland Garros,Clay,128,G,2008-05-25,81,105208,Latvia,0.0,Main Draw,Ernests Gulbis,R,190.0,80.0,512.0,103484,United States,7.0,Main Draw,James Blake,R,185.0,8.0,1985.0,7-6(2) 3-6 7-5 6-3,5,R64,156.0,11.0,4.0,124.0,77.0,59.0,30.0,21.0,5.0,7.0,4.0,0.0,144.0,88.0,57.0,34.0,21.0,7.0,10.0
2004301,New Zealand,Auckland,Auckland,Hard,32,A,2004-01-12,31,103103,Slovakia,0.0,Main Draw,Dominik Hrbaty,R,183.0,54.0,639.0,104745,Spain,0.0,Main Draw,Rafael Nadal,L,185.0,48.0,766.0,4-6 6-2 7-5,3,F,135.0,2.0,4.0,106.0,73.0,46.0,18.0,15.0,8.0,11.0,0.0,4.0,106.0,62.0,36.0,22.0,15.0,11.0,16.0
2001475,Poland,Sopot,Sopot - WS,Clay,32,A,2001-07-23,22,102227,Armenia,0.0,Main Draw,Sargis Sargsian,R,180.0,104.0,403.0,103709,Denmark,0.0,Main Draw,Kristian Pless,R,188.0,96.0,441.0,6-4 7-5,3,R16,81.0,3.0,5.0,64.0,38.0,24.0,15.0,11.0,1.0,4.0,4.0,5.0,76.0,38.0,25.0,14.0,11.0,5.0,10.0
2008410,Monaco,Monte Carlo,Monte Carlo Masters,Clay,56,M,2008-04-20,22,103507,Spain,13.0,Main Draw,Juan Carlos Ferrero,R,183.0,24.0,1165.0,103566,France,0.0,Main Draw,Michael Llodra,L,190.0,41.0,823.0,6-7(5) 6-1 6-1,3,R64,122.0,1.0,1.0,85.0,64.0,46.0,13.0,13.0,7.0,9.0,6.0,8.0,111.0,52.0,31.0,25.0,13.0,5.0,12.0
2001416,Italy,Rome,Rome Masters,Clay,64,M,2001-05-07,35,102374,Spain,10.0,Main Draw,Alex Corretja,R,180.0,11.0,1965.0,102287,Spain,0.0,Q,Albert Portas,R,188.0,45.0,820.0,6-7(4) 6-2 6-4,3,R32,167.0,8.0,7.0,108.0,59.0,40.0,22.0,15.0,10.0,14.0,1.0,5.0,112.0,65.0,38.0,22.0,15.0,10.0,17.0
2003520,France,Paris,Roland Garros,Clay,128,G,2003-05-26,73,103507,Spain,3.0,Main Draw,Juan Carlos Ferrero,R,183.0,3.0,3460.0,103454,Chile,0.0,Main Draw,Nicolas Massu,R,183.0,84.0,502.0,6-2 3-0 RET,5,R64,42.0,1.0,1.0,26.0,10.0,9.0,11.0,5.0,0.0,0.0,5.0,3.0,34.0,16.0,12.0,3.0,6.0,2.0,6.0
2003408,Italy,Milan,Milan,Carpet,32,A,2003-01-27,26,102338,Russia,5.0,Main Draw,Yevgeny Kafelnikov,R,190.0,26.0,1190.0,102035,Sweden,0.0,Q,Jonas Bjorkman,R,183.0,89.0,440.0,6-3 6-4,3,QF,81.0,7.0,6.0,59.0,26.0,22.0,13.0,10.0,2.0,5.0,4.0,1.0,71.0,41.0,22.0,14.0,9.0,9.0,14.0
2010580,Australia,Melbourne,Australian Open,Hard,128,G,2010-01-18,64,104745,Spain,2.0,Main Draw,Rafael Nadal,L,185.0,2.0,9310.0,103429,Australia,0.0,Main Draw,Peter Luczak,R,183.0,70.0,635.0,7-6(0) 6-1 6-4,5,R128,154.0,11.0,1.0,104.0,72.0,55.0,18.0,15.0,6.0,7.0,7.0,6.0,91.0,57.0,39.0,12.0,14.0,5.0,9.0
2015308,Germany,Munich,Munich,Clay,28,A,2015-04-27,12,104665,Spain,0.0,Main Draw,Pablo Andujar,R,180.0,42.0,1025.0,105154,Brazil,0.0,Main Draw,Joao Souza,R,193.0,78.0,650.0,6-4 6-4,3,R32,94.0,2.0,1.0,54.0,40.0,31.0,10.0,10.0,1.0,1.0,11.0,3.0,84.0,56.0,41.0,9.0,10.0,8.0,10.0
